rating,date,skinType,skinTone,skinTrouble,repurchase,content
"5","2026.05.03","민감성","가을웜톤","미백, 각질","True","기존에 써보고 괜찮아서 더블로 구매했어요.

가볍고 산뜻한 수분크림이라 계절 상관없이 쓰기 편한 느낌이에요.

양이 많아서 가성비도 괜찮은 편이라 만족했어요.

👉 데일리 수분크림으로 추천!"
"5","2026.05.03","민감성","가을웜톤","미백, 각질","True","수분크림 가볍게 쓰려고 구매했어요.

젤 크림 느낌이라 답답하지 않고 산뜻하게 마무리돼서 데일리로 쓰기 좋았어요.

흡수도 빠른 편이라 아침에도 부담 없이 사용 가능해요.

👉 여름용 수분크림으로 추천!"
"5","2026.04.17","","","","False","작년에 외국 나갈때 가방에 화장품 큰거 못들고 들어가니까 작은거 사서 써봤는데 너무 좋은거에요. 근데 올리브영에 팔길래 얼른 사서 쓰고 있어요. 화장 잘먹구요. 건조할때 듬뿍 발라서 팩으로 사용하니까 너무 좋아요. 요거 듬뿍 바르고 마스크팩 하니까 다음날 화장 진짜 잘 먹어용. 추천합니당.그리고 1+1인데 꼭 사야지!!!"
"5","2026.05.18","건성","웜톤","각질, 모공","False","자극없이 순하고 발림성 좋아요 끈적이지 않고 좋습니다ㅎㅎ"
"5","2026.05.17","","","","False","수분감 많고 촉촉해서 흡수가 잘되는거같아요~ 기본템입니다!"
"5","2026.05.16","","","","False","자극없이 순하게 수분만 빵빵하게 채워져서 좋아요! 초민감성인데도 문제없이 사용해요~!"
"5","2026.05.16","","","","False","무난하게 바르기좋아요 촉촉해지고 화장전에 발라도 안밀려서 잘쓰고있어요 산뜻해여"
"5","2026.05.15","복합성","겨울쿨톤","각질, 블랙헤드","False","단점은 진짜 거의 없는거 같어요 이고 하나만 바르면 좀 부족한데 한여름에는 이거 하나로 딱일듯"
"5","2026.05.15","","","","False","지성인데 무난하게 잘 썼어요! 토리든 토너랑 토리는 세럼이랑 이 수분크림 같이 썼는데 좋더라구요 추천해용"
"1","2026.05.15","지성","봄웜톤","잡티, 각질","False","피부에 열이 많아져서 화장 전에 쓰려고 사서 발랐는데 이상하게 좁쌀여드름이랑 염증성 여드름으로 피부가 뒤덮힘…한 5일정도 쓰고 끊으니 더이상 안났음. 하 진짜 다신 안삼..복구하는데 3주걸림. 신중히 구매하시길"
"5","2026.05.14","지성","","","False","무난하고 순해서 편하게 쓰기 좋은 제품인 것 같습니다 ~ 피부를 크게 안 타는 느낌이에요"
"5","2026.05.12","지성","쿨톤","트러블","False","자극 없고 순해서 사용하고 있어요 특히 예민해진 피부에 좀 좋은 거 같아용"
